49,47214333;17,10873333;PROSTEJOV
50,59929333;15,15757667;DALIMERICE
50,277515;13,62713;LICKOV
49,39174167;16,11096667;KRIZANOV
49,2289;17,77378167;KLECUVKA
49,46336667;14,77306;RATIBORSKE HORY
48,94904833;16,15856;HORNI DUNAJOVICE
49,89044;15,83804667;LUKAVICE
49,84007833;13,55982167;VRANOVICE U BRAS
50,30616;13,27217167;VINTIROV U RADONIC
49,50503833;14,589125;KAMENNA LHOTA U BOR
50,25232333;13,370925;KRASNY DVUR
49,22508;17,66296833;ZLIN
50,159325;15,44992167;CHLUMEC NAD CIDLINO
48,99567667;15,25429667;STARE MESTO POD LAN
49,560485;13,33938167;PRICHOVICE U PRESTI
49,48212167;13,40455333;MECIN
49,82314833;13,05939167;TRPISTY
49,17675667;13,829845;DOUBRAVICE U VOLYNE
49,40302833;17,13722833;VRESOVICE U PROSTEJ
49,24211667;15,76428667;OKRISKY
49,67552;15,632365;ROZSOCHATEC
50,00362833;12,60577;KYNZVART
50,57528333;13,33289667;KALEK
48,78406;16,79451833;LEDNICE NA MORAVE -
49,314795;17,29384333;KOVALOVICE U KOJETI
49,258125;13,76673833;STECHOVICE
49,08303;13,696035;ZDIKOV
50,373215;15,52008167;SOBCICE
49,06612167;15,326985;CESKY RUDOLEC
49,339685;15,64688167;PRISEKA
49,794095;12,63220167;TACHOV
49,31434333;15,39629833;BATELOV
49,82939167;13,18384;LISTANY
49,83793333;13,90846;VELKA VISKA
48,98044167;16,14896833;VISNOVE
49,71547333;13,09398667;VLKYS
49,14113833;15,00052167;JINDRICHUV HRADEC
49,35176667;17,159555;DOLOPLAZY
49,86574167;17,87291667;HRADEC NAD MORAVICI
50,35997667;14,34775333;HORNI BERKOVICE
49,73671667;14,46426333;KRCHLEBY
49,38966;13,47744;PLANICE
48,93656;14,50975333;DOUBRAVICE U NEDABY
50,31573;14,10325333;SLAPANICE V CECHACH
50,004165;15,04210667;SVOJSICE U KOURIMI
50,15913167;14,82321167;PREROV NAD LABEM
49,74755333;14,01877;HLUBOS
49,93638;17,80785667;STEBORICE
49,37783667;14,12750667;VRAZ U PISKU
49,676935;13,50615167;STAHLAVY
49,26782333;14,00190833;STEKEN
49,54821167;17,03755333;CECHY POD KOSIREM
50,35109333;14,47162333;MELNIK
49,29192;17,2347;DRINOV U KROMERIZE
49,63582333;14,84604833;LOUNOVICE POD BLANI
49,85520667;13,25855;NEKMIR
49,554455;14,30209167;ZAHRADKA U PETROVIC
49,776885;15,02945833;KACOV
50,21623167;14,44126;PANENSKE BREZANY
49,70583833;18,61280833;ROPICE
49,52201167;17,577615;LIPNIK NAD BECVOU
49,99965833;14,55693333;PRUHONICE
50,456665;14,16100667;DOKSANY
49,75733833;16,66687167;MORAVSKA TREBOVA
48,81249167;14,31484833;CESKY KRUMLOV
49,317005;15,32980667;HORNI CEREKEV
50,14868333;12,50703833;KACEROV U KYNSPERKA
49,05470667;13,77204333;VIMPERK
50,36004;13,70385167;POSTOLOPRTY
48,75878333;16,87501667;BRECLAV
50,28116167;12,60554;JINDRICHOVICE V KRU
50,02502167;12,66773;MARIANSKE LAZNE
50,197285;14,221695;KOLEC
50,53863333;14,06620667;VELKE ZERNOSEKY
49,11596833;15,61371833;KRASONICE
49,146845;16,03590333;VALEC U HROTOVIC
50,07403167;16,43180833;DLOUHONOVICE
49,47667167;13,07403167;KANICE U DOMAZLIC
50,74134333;14,30998667;BENESOV NAD PLOUCNI
49,30471;14,3815;DRAZIC
50,78230667;14,209915;DECIN
49,87494667;14,89543333;CERNE BUDY
49,68839333;14,399305;KNOVICE
50,04366833;13,29341333;RABSTEJN
50,62796167;16,24283;MEZIMESTI
50,52790333;14,24669833;ENCOVANY
49,058375;14,16718667;NETOLICE
49,21053167;15,17673833;POPELIN
49,649985;14,361175;TREBNICE
49,76665;12,71157333;TISOVA U TACHOVA
49,29029;13,37765667;MALONICE
50,57279333;16,139555;SKALY U TEPLIC NAD
49,73002167;15,17549333;VLASTEJOVICE
49,29732833;16,73994;KRTINY
49,71369333;14,41492;RADIC
49,77866667;13,59650333;OSEK U ROKYCAN
49,139485;15,36528667;RECICE
50,06137167;17,62468333;BRANTICE
49,86992667;12,73495667;PLANA U MARIANSKYCH
50,02390667;17,030825;VELKE LOSINY
49,46547;14,90971333;VODICE U TABORA
50,164605;12,51031167;DOLNI CASTKOV
49,530895;15,453725;HERALEC
49,77388167;18,47682667;BLUDOVICE
50,31231833;15,56086167;MYSTEVES
50,23505;14,23895667;OLOVNICE
49,94093;15,09731167;CERVENY HRADEK U BE
49,22671;13,67761833;MACICE
50,28586167;15,02562833;LOUCEN
50,02150333;13,32834667;KALEC
49,56840333;15,55753167;PETRKOV
49,27576333;16,86929167;RACICE
49,54241833;16,99729833;HLUCHOV
